run_id,seed,scenario_id,fault_type,fault_active,fault_severity,gNb_num,ue_per_gNb,effective_lambda_ull,effective_lambda_be,flow_id,src_ip,dst_ip,protocol,src_port,dst_port,tx_packets,rx_packets,lost_packets,undelivered_packets,tx_bytes,rx_bytes,throughput_mbps,mean_delay_ms,mean_jitter_ms,packet_loss_ratio,undelivered_ratio,time_first_tx_s,time_last_rx_s,flow_duration_s,sim_time_s,source_file
29,1,none,none,0,0,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,5990,0,10,7680000,7667200,102.27621,0.900967,0.119927,0.0,0.001667,0.4,0.999725,0.599725,1.0,seed1_run29_none.csv
29,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,3627,0,2373,768000,464256,6.191029,118.968861,0.065299,0.0,0.3955,0.4,0.999908,0.599908,1.0,seed1_run29_radio_degradation_s1.csv
29,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,5976,0,24,7680000,7649280,102.061479,3.164281,0.166912,0.0,0.004,0.4,0.999582,0.599582,1.0,seed1_run29_radio_degradation_s1.csv
29,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,1251,0,4749,768000,160128,2.135145,237.603264,0.3793,0.0,0.7915,0.4,0.999971,0.599971,1.0,seed1_run29_radio_degradation_s2.csv
29,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,4830,0,1170,7680000,6182400,82.455068,59.755129,0.124736,0.0,0.195,0.4,0.999832,0.599832,1.0,seed1_run29_radio_degradation_s2.csv
29,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,730,0,5270,768000,93440,1.245928,264.339232,0.721159,0.0,0.878333,0.4,0.999971,0.599971,1.0,seed1_run29_radio_degradation_s3.csv
29,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,2973,0,3027,7680000,3805440,50.753399,152.591103,0.140192,0.0,0.5045,0.4,0.999832,0.599832,1.0,seed1_run29_radio_degradation_s3.csv
29,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,12000,11993,0,7,1536000,1535104,20.471496,0.335171,0.039982,0.0,0.000583,0.4,0.999899,0.599899,1.0,seed1_run29_traffic_overload_s1.csv
29,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,12000,11121,0,879,15360000,14234880,189.851514,23.19625,0.082226,0.0,0.07325,0.4,0.999832,0.599832,1.0,seed1_run29_traffic_overload_s1.csv
29,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,24000,16287,0,7713,3072000,2084736,27.797845,96.747578,0.032368,0.0,0.321375,0.4,0.999971,0.599971,1.0,seed1_run29_traffic_overload_s2.csv
29,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,24000,11121,0,12879,30720000,14234880,189.851514,162.19625,0.067968,0.0,0.536625,0.4,0.999832,0.599832,1.0,seed1_run29_traffic_overload_s2.csv
29,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,36000,16287,0,19713,4608000,2084736,27.797845,164.603197,0.033847,0.0,0.547583,0.4,0.999971,0.599971,1.0,seed1_run29_traffic_overload_s3.csv
29,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,36000,11121,0,24879,46080000,14234880,189.851514,208.52773,0.063215,0.0,0.691083,0.4,0.999832,0.599832,1.0,seed1_run29_traffic_overload_s3.csv
30,1,none,none,0,0,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5997,0,3,768000,767616,10.236525,0.316292,0.030029,0.0,0.0005,0.4,0.999904,0.599904,1.0,seed1_run30_none.csv
30,1,none,none,0,0,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,2411,0,3589,7680000,3086080,41.159248,180.641252,0.149979,0.0,0.598167,0.4,0.999832,0.599832,1.0,seed1_run30_none.csv
30,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,2468,0,3532,768000,315904,4.212699,176.879628,0.142957,0.0,0.588667,0.4,0.999908,0.599908,1.0,seed1_run30_radio_degradation_s1.csv
30,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,429,0,5571,7680000,549120,7.335879,279.387518,1.292523,0.0,0.9285,0.4,0.998832,0.598832,1.0,seed1_run30_radio_degradation_s1.csv
30,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,1230,0,4770,768000,157440,2.100616,238.744417,0.387185,0.0,0.795,0.4,0.999596,0.599596,1.0,seed1_run30_radio_degradation_s2.csv
30,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,280,0,5720,7680000,358400,4.789986,285.289729,2.030824,0.0,0.953333,0.4,0.998582,0.598582,1.0,seed1_run30_radio_degradation_s2.csv
30,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,651,0,5349,768000,83328,1.112485,267.262616,0.819712,0.0,0.8915,0.4,0.999221,0.599221,1.0,seed1_run30_radio_degradation_s3.csv
30,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,103,0,5897,7680000,131840,1.762767,297.480406,5.689216,0.0,0.982833,0.4,0.998332,0.598332,1.0,seed1_run30_radio_degradation_s3.csv
30,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,12000,10883,0,1117,1536000,1393024,18.574566,28.276672,0.016967,0.0,0.093083,0.4,0.999971,0.599971,1.0,seed1_run30_traffic_overload_s1.csv
30,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,12000,2411,0,9589,15360000,3086080,41.159248,240.891252,0.1989,0.0,0.799083,0.4,0.999832,0.599832,1.0,seed1_run30_traffic_overload_s1.csv
30,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,24000,10883,0,13117,3072000,1393024,18.574566,164.301672,0.036026,0.0,0.546542,0.4,0.999971,0.599971,1.0,seed1_run30_traffic_overload_s2.csv
30,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,24000,2411,0,21589,30720000,3086080,41.159248,271.016252,0.223361,0.0,0.899542,0.4,0.999832,0.599832,1.0,seed1_run30_traffic_overload_s2.csv
30,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,36000,10883,0,25117,4608000,1393024,18.574566,209.641525,0.042379,0.0,0.697694,0.4,0.999971,0.599971,1.0,seed1_run30_traffic_overload_s3.csv
30,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,36000,2411,0,33589,46080000,3086080,41.159248,281.057517,0.231514,0.0,0.933028,0.4,0.999832,0.599832,1.0,seed1_run30_traffic_overload_s3.csv
31,1,none,none,0,0,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5996,0,4,768000,767488,10.234742,0.390064,0.031946,0.0,0.000667,0.4,0.999908,0.599908,1.0,seed1_run31_none.csv
31,1,none,none,0,0,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,5990,0,10,7680000,7667200,102.27621,0.900967,0.119927,0.0,0.001667,0.4,0.999725,0.599725,1.0,seed1_run31_none.csv
31,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,1218,0,4782,768000,155904,2.079255,239.645253,0.392674,0.0,0.797,0.4,0.999846,0.599846,1.0,seed1_run31_radio_degradation_s1.csv
31,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,5990,0,10,7680000,7667200,102.27621,0.900967,0.119927,0.0,0.001667,0.4,0.999725,0.599725,1.0,seed1_run31_radio_degradation_s1.csv
31,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,613,0,5387,768000,78464,1.046565,270.208965,0.877533,0.0,0.897833,0.4,0.999783,0.599783,1.0,seed1_run31_radio_degradation_s2.csv
31,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,5985,0,15,7680000,7660800,102.233455,1.089594,0.135744,0.0,0.0025,0.4,0.999475,0.599475,1.0,seed1_run31_radio_degradation_s2.csv
31,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,1,0,5999,768000,128,0.002696,354.183031,0.0,0.0,0.999833,0.4,0.779783,0.379783,1.0,seed1_run31_radio_degradation_s3.csv
31,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,5990,0,10,7680000,7667200,102.27012,0.951095,0.119933,0.0,0.001667,0.4,0.999761,0.599761,1.0,seed1_run31_radio_degradation_s3.csv
31,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,12000,6670,0,5330,1536000,853760,11.384026,133.58498,0.039884,0.0,0.444167,0.4,0.999971,0.599971,1.0,seed1_run31_traffic_overload_s1.csv
31,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,12000,11122,0,878,15360000,14236160,189.868586,23.183855,0.082223,0.0,0.073167,0.4,0.999832,0.599832,1.0,seed1_run31_traffic_overload_s1.csv
31,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,24000,6670,0,17330,3072000,853760,11.384026,216.94748,0.064884,0.0,0.722083,0.4,0.999971,0.599971,1.0,seed1_run31_traffic_overload_s2.csv
31,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,24000,11122,0,12878,30720000,14236160,189.868586,162.196355,0.067964,0.0,0.536583,0.4,0.999832,0.599832,1.0,seed1_run31_traffic_overload_s2.csv
31,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,36000,6670,0,29330,4608000,853760,11.384026,244.733869,0.073217,0.0,0.814722,0.4,0.999971,0.599971,1.0,seed1_run31_traffic_overload_s3.csv
31,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,36000,11122,0,24878,46080000,14236160,189.868586,208.532001,0.063211,0.0,0.691056,0.4,0.999832,0.599832,1.0,seed1_run31_traffic_overload_s3.csv
32,1,none,none,0,0,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5998,0,2,768000,767744,10.236785,0.276047,0.030037,0.0,0.000333,0.4,0.999988,0.599988,1.0,seed1_run32_none.csv
32,1,none,none,0,0,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,753,0,5247,7680000,963840,12.854796,263.665028,0.694215,0.0,0.8745,0.4,0.999832,0.599832,1.0,seed1_run32_none.csv
32,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5998,0,2,768000,767744,10.236709,0.280516,0.030037,0.0,0.000333,0.4,0.999993,0.599993,1.0,seed1_run32_radio_degradation_s1.csv
32,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,154,0,5846,7680000,197120,2.632293,294.70881,3.780719,0.0,0.974333,0.4,0.999082,0.599082,1.0,seed1_run32_radio_degradation_s1.csv
32,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5998,0,2,768000,767744,10.236632,0.284985,0.03004,0.0,0.000333,0.4,0.999997,0.599997,1.0,seed1_run32_radio_degradation_s2.csv
32,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,99,0,5901,7680000,126720,1.697146,296.724348,5.915306,0.0,0.9835,0.4,0.997332,0.597332,1.0,seed1_run32_radio_degradation_s2.csv
32,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5997,0,3,768000,767616,10.236982,0.297261,0.035065,0.0,0.0005,0.4,0.999877,0.599877,1.0,seed1_run32_radio_degradation_s3.csv
32,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,76,0,5924,7680000,97280,1.305045,299.587309,7.713333,0.0,0.987333,0.4,0.996332,0.596332,1.0,seed1_run32_radio_degradation_s3.csv
32,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,12000,11995,0,5,1536000,1535360,20.471863,0.277838,0.020027,0.0,0.000417,0.4,0.999988,0.599988,1.0,seed1_run32_traffic_overload_s1.csv
32,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,12000,753,0,11247,15360000,963840,12.854796,282.465028,0.744215,0.0,0.93725,0.4,0.999832,0.599832,1.0,seed1_run32_traffic_overload_s1.csv
32,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,24000,23990,0,10,3072000,3070720,40.943421,0.285896,0.030001,0.0,0.000417,0.4,0.999993,0.599993,1.0,seed1_run32_traffic_overload_s2.csv
32,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,24000,753,0,23247,30720000,963840,12.854796,291.865028,0.769215,0.0,0.968625,0.4,0.999832,0.599832,1.0,seed1_run32_traffic_overload_s2.csv
32,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,36000,35981,0,19,4608000,4605568,61.413331,0.287103,0.024443,0.0,0.000528,0.4,0.999944,0.599944,1.0,seed1_run32_traffic_overload_s3.csv
32,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,36000,753,0,35247,46080000,963840,12.854796,294.998236,0.777548,0.0,0.979083,0.4,0.999832,0.599832,1.0,seed1_run32_traffic_overload_s3.csv
33,1,none,none,0,0,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5998,0,2,768000,767744,10.236632,0.284985,0.03004,0.0,0.000333,0.4,0.999997,0.599997,1.0,seed1_run33_none.csv
33,1,none,none,0,0,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,4830,0,1170,7680000,6182400,82.455068,59.758183,0.124736,0.0,0.195,0.4,0.999832,0.599832,1.0,seed1_run33_none.csv
33,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5997,0,3,768000,767616,10.236525,0.316292,0.030029,0.0,0.0005,0.4,0.999904,0.599904,1.0,seed1_run33_radio_degradation_s1.csv
33,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,1765,0,4235,7680000,2259200,30.131096,212.983,0.238577,0.0,0.705833,0.4,0.999832,0.599832,1.0,seed1_run33_radio_degradation_s1.csv
33,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,3627,0,2373,768000,464256,6.190384,118.976133,0.065316,0.0,0.3955,0.4,0.999971,0.599971,1.0,seed1_run33_radio_degradation_s2.csv
33,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,753,0,5247,7680000,963840,12.854796,263.669628,0.694215,0.0,0.8745,0.4,0.999832,0.599832,1.0,seed1_run33_radio_degradation_s2.csv
33,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,1338,0,4662,768000,171264,2.284346,232.720664,0.348027,0.0,0.777,0.4,0.999783,0.599783,1.0,seed1_run33_radio_degradation_s3.csv
33,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,309,0,5691,7680000,395520,5.275076,285.95514,1.838312,0.0,0.9485,0.4,0.999832,0.599832,1.0,seed1_run33_radio_degradation_s3.csv
33,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,12000,11995,0,5,1536000,1535360,20.471558,0.290364,0.020382,0.0,0.000417,0.4,0.999997,0.599997,1.0,seed1_run33_traffic_overload_s1.csv
33,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,12000,4830,0,7170,15360000,6182400,82.455068,180.483183,0.124208,0.0,0.5975,0.4,0.999832,0.599832,1.0,seed1_run33_traffic_overload_s1.csv
33,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,24000,23988,0,12,3072000,3070464,40.94214,0.30659,0.030002,0.0,0.0005,0.4,0.999962,0.599962,1.0,seed1_run33_traffic_overload_s2.csv
33,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,24000,4830,0,19170,30720000,6182400,82.455068,240.845683,0.123944,0.0,0.79875,0.4,0.999832,0.599832,1.0,seed1_run33_traffic_overload_s2.csv
33,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,36000,35980,0,20,4608000,4605440,61.408883,0.342136,0.024444,0.0,0.000556,0.4,0.999971,0.599971,1.0,seed1_run33_traffic_overload_s3.csv
33,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,36000,4830,0,31170,46080000,6182400,82.455068,260.965711,0.123856,0.0,0.865833,0.4,0.999832,0.599832,1.0,seed1_run33_traffic_overload_s3.csv
34,1,none,none,0,0,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5996,0,4,768000,767488,10.234742,0.389876,0.031801,0.0,0.000667,0.4,0.999908,0.599908,1.0,seed1_run34_none.csv
34,1,none,none,0,0,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,2973,0,3027,7680000,3805440,50.753399,152.590917,0.140192,0.0,0.5045,0.4,0.999832,0.599832,1.0,seed1_run34_none.csv
34,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,1234,0,4766,768000,157952,2.106804,238.632691,0.385753,0.0,0.794333,0.4,0.999779,0.599779,1.0,seed1_run34_radio_degradation_s1.csv
34,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,753,0,5247,7680000,963840,12.854796,263.674656,0.694215,0.0,0.8745,0.4,0.999832,0.599832,1.0,seed1_run34_radio_degradation_s1.csv
34,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,684,0,5316,768000,87552,1.169,266.490657,0.775092,0.0,0.886,0.4,0.999158,0.599158,1.0,seed1_run34_radio_degradation_s2.csv
34,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,309,0,5691,7680000,395520,5.275076,285.959821,1.838312,0.0,0.9485,0.4,0.999832,0.599832,1.0,seed1_run34_radio_degradation_s2.csv
34,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,259,0,5741,768000,33152,0.44807,330.2947,1.774952,0.0,0.956833,0.4,0.991908,0.591908,1.0,seed1_run34_radio_degradation_s3.csv
34,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,153,0,5847,7680000,195840,2.629544,293.085781,3.784751,0.0,0.9745,0.4,0.995814,0.595814,1.0,seed1_run34_radio_degradation_s3.csv
34,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,12000,6670,0,5330,1536000,853760,11.384026,133.579762,0.039884,0.0,0.444167,0.4,0.999971,0.599971,1.0,seed1_run34_traffic_overload_s1.csv
34,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,12000,2973,0,9027,15360000,3805440,50.753399,226.890917,0.170575,0.0,0.75225,0.4,0.999832,0.599832,1.0,seed1_run34_traffic_overload_s1.csv
34,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,24000,6670,0,17330,3072000,853760,11.384026,216.942262,0.064884,0.0,0.722083,0.4,0.999971,0.599971,1.0,seed1_run34_traffic_overload_s2.csv
34,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,24000,2973,0,21027,30720000,3805440,50.753399,264.040917,0.185767,0.0,0.876125,0.4,0.999832,0.599832,1.0,seed1_run34_traffic_overload_s2.csv
34,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,36000,6670,0,29330,4608000,853760,11.384026,244.728651,0.073217,0.0,0.814722,0.4,0.999971,0.599971,1.0,seed1_run34_traffic_overload_s3.csv
34,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,36000,2973,0,33027,46080000,3805440,50.753399,276.423755,0.190831,0.0,0.917417,0.4,0.999832,0.599832,1.0,seed1_run34_traffic_overload_s3.csv
35,1,none,none,0,0,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5997,0,3,768000,767616,10.236754,0.337201,0.080915,0.0,0.0005,0.4,0.99989,0.59989,1.0,seed1_run35_none.csv
35,1,none,none,0,0,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,3863,0,2137,7680000,4944640,65.946983,108.073751,0.13093,0.0,0.356167,0.4,0.999832,0.599832,1.0,seed1_run35_none.csv
35,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,2467,0,3533,768000,315776,4.211431,176.934973,0.143274,0.0,0.588833,0.4,0.999846,0.599846,1.0,seed1_run35_radio_degradation_s1.csv
35,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,1198,0,4802,7680000,1533440,20.460116,241.210631,0.398747,0.0,0.800333,0.4,0.999582,0.599582,1.0,seed1_run35_radio_degradation_s1.csv
35,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,1159,0,4841,768000,148352,1.979155,242.299619,0.418909,0.0,0.806833,0.4,0.999658,0.599658,1.0,seed1_run35_radio_degradation_s2.csv
35,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,429,0,5571,7680000,549120,7.335879,279.383355,1.292523,0.0,0.9285,0.4,0.998832,0.598832,1.0,seed1_run35_radio_degradation_s2.csv
35,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,611,0,5389,768000,78208,1.043477,270.21348,0.880533,0.0,0.898167,0.4,0.999596,0.599596,1.0,seed1_run35_radio_degradation_s3.csv
35,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,161,0,5839,7680000,206080,2.767037,292.1295,3.592076,0.0,0.973167,0.4,0.995814,0.595814,1.0,seed1_run35_radio_degradation_s3.csv
35,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,12000,11993,0,7,1536000,1535104,20.471496,0.335216,0.039982,0.0,0.000583,0.4,0.999899,0.599899,1.0,seed1_run35_traffic_overload_s1.csv
35,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,12000,3863,0,8137,15360000,4944640,65.946983,204.623751,0.142789,0.0,0.678083,0.4,0.999832,0.599832,1.0,seed1_run35_traffic_overload_s1.csv
35,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,24000,16287,0,7713,3072000,2084736,27.797845,96.749837,0.032368,0.0,0.321375,0.4,0.999971,0.599971,1.0,seed1_run35_traffic_overload_s2.csv
35,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,24000,3863,0,20137,30720000,4944640,65.946983,252.898751,0.148718,0.0,0.839042,0.4,0.999832,0.599832,1.0,seed1_run35_traffic_overload_s2.csv
35,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,36000,16287,0,19713,4608000,2084736,27.797845,164.605456,0.033847,0.0,0.547583,0.4,0.999971,0.599971,1.0,seed1_run35_traffic_overload_s3.csv
35,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,36000,3863,0,32137,46080000,4944640,65.946983,268.989774,0.150695,0.0,0.892694,0.4,0.999832,0.599832,1.0,seed1_run35_traffic_overload_s3.csv
36,1,none,none,0,0,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5998,0,2,768000,767744,10.236785,0.276047,0.030037,0.0,0.000333,0.4,0.999988,0.599988,1.0,seed1_run36_none.csv
